name,x,y,z,theta_rad1,theta_rad2,theta_rad3
2011_10_03_drive_0034_sync_0000004372,0,0,-0.24,0,0,0
2011_10_03_drive_0034_sync_0000000203,-0.32,0.13,0,0.81,3.19,-2.54
2011_10_03_drive_0034_sync_0000002801,0,0.35,0.17,0,3.21,0.97
2011_10_03_drive_0034_sync_0000003543,-0.16,0.34,0.39,4.85,1.1,0
2011_10_03_drive_0034_sync_0000002153,0,-0.33,0,-1.3,-2.95,0
2011_10_03_drive_0034_sync_0000003479,-0.34,0.45,0,0,0,0
2011_10_03_drive_0034_sync_0000001692,-0.28,0,0,-2.58,0,0
2011_10_03_drive_0034_sync_0000003401,0,-0.37,-0.38,0,4.92,2.89
2011_10_03_drive_0034_sync_0000002220,0.46,0.13,-0.47,0,-4.74,-1.74
2011_10_03_drive_0034_sync_0000002524,0,-0.11,-0.15,-4.94,0,3.99
2011_10_03_drive_0034_sync_0000002371,0,0,-0.13,0,0,0
2011_10_03_drive_0034_sync_0000002364,0,0,-0.34,0,-1.01,0
2011_10_03_drive_0034_sync_0000003440,0,-0.25,0,-3.06,0,3.1
2011_10_03_drive_0034_sync_0000001117,-0.48,-0.17,0,0,-3.46,0
2011_10_03_drive_0034_sync_0000003088,0,-0.42,0,-0.65,-4.02,1.66
2011_10_03_drive_0034_sync_0000001884,0.32,0.45,0.25,0,2.81,0
2011_10_03_drive_0034_sync_0000002715,0,0.11,0.35,-3.6,0,0
2011_10_03_drive_0034_sync_0000001523,0,0.22,0,4.72,-4.82,1.47
2011_10_03_drive_0034_sync_0000002381,0,0.2,0,-0.92,0,0
2011_10_03_drive_0034_sync_0000000107,0,0,0,-1.94,4.69,-2.73
2011_10_03_drive_0034_sync_0000003481,0,0,0,0.7,2.96,0
2011_10_03_drive_0034_sync_0000004105,0.26,0,0,0,1.25,3.81
2011_10_03_drive_0034_sync_0000003363,0.16,-0.39,0.32,0,0,0
2011_10_03_drive_0034_sync_0000003743,0,0.42,0,0,0.6,0
2011_10_03_drive_0034_sync_0000004568,0.33,0,-0.14,-0.94,-2.23,0
2011_10_03_drive_0034_sync_0000000989,-0.26,0.17,0,-4.88,0,-0.68
2011_10_03_drive_0034_sync_0000003965,0,0.29,0.13,0,-4.62,0
2011_10_03_drive_0034_sync_0000003740,0,0,0,1.17,0,-3.44
2011_10_03_drive_0034_sync_0000001704,0,-0.2,-0.33,0,-3.75,0
2011_10_03_drive_0034_sync_0000001738,0,0.37,0,-2.28,3.67,3.74
2011_10_03_drive_0034_sync_0000004419,0,-0.5,0,0,0,0
2011_10_03_drive_0034_sync_0000003744,0,0.4,-0.27,3.34,0,4.67
2011_10_03_drive_0034_sync_0000002503,0.33,0,0,0,0,0
2011_10_03_drive_0034_sync_0000001329,0,0.23,0,-2.61,0,-2.38
2011_10_03_drive_0034_sync_0000002069,0,0.19,-0.19,-0.7,-4.09,4.08
2011_10_03_drive_0034_sync_0000002549,0,0,-0.32,2.73,0,3.91
2011_10_03_drive_0034_sync_0000001958,-0.25,-0.34,0,0,2.39,-1.46
2011_10_03_drive_0034_sync_0000003493,0,0.25,-0.31,3.92,4.33,-3.02
2011_10_03_drive_0034_sync_0000002603,0.33,0,0.33,0,0,-0.63
2011_10_03_drive_0034_sync_0000003246,-0.21,-0.12,0.3,0,0,3.11
2011_10_03_drive_0034_sync_0000000028,-0.18,0,-0.39,0,0,-3.38
2011_10_03_drive_0034_sync_0000000053,0,0,0.31,0,0,0
2011_10_03_drive_0034_sync_0000002310,0,-0.2,0,0,-1.77,0
2011_10_03_drive_0034_sync_0000002942,-0.25,0,0,-2.71,0,3.2
2011_10_03_drive_0034_sync_0000000340,-0.1,-0.32,0,2.34,0,0
2011_10_03_drive_0034_sync_0000001072,0.49,0,0,-3.05,0,0
2011_10_03_drive_0034_sync_0000004624,0.1,0,0,1.86,0,0
2011_10_03_drive_0034_sync_0000002946,0,0.37,0,-1.66,-3.69,0
2011_10_03_drive_0034_sync_0000004369,0.35,0,0,0,0,0
2011_10_03_drive_0034_sync_0000003282,0,0,-0.31,-2.45,-1.07,-3.41
2011_10_03_drive_0034_sync_0000003248,0.48,0,0,-3.81,4.92,0
2011_10_03_drive_0034_sync_0000000115,0,-0.33,-0.23,0,0.78,-1.37
2011_10_03_drive_0034_sync_0000000244,-0.32,0.12,0.39,-1.47,-4.62,0
2011_10_03_drive_0034_sync_0000000309,0,0,0,0,-3.16,2.7
2011_10_03_drive_0034_sync_0000003310,-0.18,0.43,0,1.69,-3.78,0
2011_10_03_drive_0034_sync_0000001682,0,0,-0.4,0,0,0
2011_10_03_drive_0034_sync_0000003861,0,0,-0.42,3.69,0,0
2011_10_03_drive_0034_sync_0000002661,-0.18,0,0,0,0,0
2011_10_03_drive_0034_sync_0000002467,0,0,0,0,4.73,0
2011_10_03_drive_0034_sync_0000001953,0,0,0,0,0,-1.95
2011_10_03_drive_0034_sync_0000002234,0.42,0,0,2.04,0,0
2011_10_03_drive_0034_sync_0000002723,0.1,0,0,0,0,0
2011_10_03_drive_0034_sync_0000000967,0,0.14,0,-3.73,-4.39,0
2011_10_03_drive_0034_sync_0000001401,0,0,0,4.38,0,0
2011_10_03_drive_0034_sync_0000002969,0,0.35,0,0,0,0
2011_10_03_drive_0034_sync_0000003284,0.15,0.32,0,-0.71,-4.88,-4.0
2011_10_03_drive_0034_sync_0000004190,-0.44,-0.39,0,0,1.69,-4.59
2011_10_03_drive_0034_sync_0000004447,0,0.26,0,0,3.44,0
2011_10_03_drive_0034_sync_0000002909,0,0,0,-2.42,0,-3.55
2011_10_03_drive_0034_sync_0000003037,0.25,0.23,0.25,3.18,0,4.05
2011_10_03_drive_0034_sync_0000002728,-0.19,0,0,0,0,0
2011_10_03_drive_0034_sync_0000000156,0,-0.37,0,4.32,-1.05,-1.82
2011_10_03_drive_0034_sync_0000000675,-0.35,-0.31,-0.38,-4.09,0,-3.66
2011_10_03_drive_0034_sync_0000002667,0,0.34,-0.4,0,0.67,0
2011_10_03_drive_0034_sync_0000002875,0,0,0,-0.88,0,0
2011_10_03_drive_0034_sync_0000004428,0.29,0,0,0,2.8,0
2011_10_03_drive_0034_sync_0000000503,0,0,0,0,-2.36,0
2011_10_03_drive_0034_sync_0000000598,0,-0.1,0.3,3.12,2.19,0
2011_10_03_drive_0034_sync_0000000208,-0.48,0.36,-0.32,0,0,4.74
2011_10_03_drive_0034_sync_0000003525,0,0,-0.45,0,0,0
2011_10_03_drive_0034_sync_0000002498,0,0.2,-0.35,4.17,-3.07,3.31
2011_10_03_drive_0034_sync_0000004073,0.43,0,0.27,-4.42,0,0
2011_10_03_drive_0034_sync_0000002718,0,0,0.22,3.65,-2.55,4.5
2011_10_03_drive_0034_sync_0000002131,0,0,0,0,4.71,0
2011_10_03_drive_0034_sync_0000002017,-0.47,0.21,0,0,-2.77,1.24
2011_10_03_drive_0034_sync_0000000722,0,0,0,0,0.67,0
2011_10_03_drive_0034_sync_0000004163,0,0,0,0,0,-1.87
2011_10_03_drive_0034_sync_0000003247,0.23,0.1,0.48,-2.43,2.25,0
2011_10_03_drive_0034_sync_0000000434,-0.23,0,0.21,2.01,-2.77,0
2011_10_03_drive_0034_sync_0000000597,0,-0.44,0.31,0,4.96,0
2011_10_03_drive_0034_sync_0000001480,0,0,-0.35,-3.91,4.81,-2.19
2011_10_03_drive_0034_sync_0000001317,0,-0.38,-0.49,-0.6,0,0
2011_10_03_drive_0034_sync_0000001001,0.12,0,0.21,-3.3,2.35,0
2011_10_03_drive_0034_sync_0000001532,0,0,0,2.86,1.16,0
2011_10_03_drive_0034_sync_0000001479,0,0.4,0.35,-0.73,0,3.16
2011_10_03_drive_0034_sync_0000002964,-0.27,0.37,0.33,-4.87,0,0
2011_10_03_drive_0034_sync_0000004221,0,0,0.41,0,-2.0,-1.18
2011_10_03_drive_0034_sync_0000002081,0.31,-0.19,0.27,-4.14,0,4.85
2011_10_03_drive_0034_sync_0000003270,0,0.37,0.37,0,3.29,1.45
2011_10_03_drive_0034_sync_0000002759,0,-0.49,0,2.84,0,0
2011_10_03_drive_0034_sync_0000004358,-0.38,-0.24,0.35,-2.32,0,0
2011_10_03_drive_0034_sync_0000004655,0,0,-0.31,0,0.77,0
2011_10_03_drive_0034_sync_0000003314,0.15,0.24,0.33,0,-1.55,-4.41
2011_10_03_drive_0034_sync_0000001928,-0.49,0.25,0,3.95,-3.37,0
2011_10_03_drive_0034_sync_0000004170,-0.43,0.22,-0.26,-3.47,-4.7,0
2011_10_03_drive_0034_sync_0000001290,-0.19,0.45,0,2.89,-3.77,0
2011_10_03_drive_0034_sync_0000004375,0.28,0,0,-2.46,0,0
2011_10_03_drive_0034_sync_0000000458,0,0,0,0,-4.44,0
2011_10_03_drive_0034_sync_0000001986,-0.28,0,0,3.46,-2.52,0
2011_10_03_drive_0034_sync_0000003185,-0.49,0,0,-1.73,0,0
2011_10_03_drive_0034_sync_0000003856,0.32,0,-0.36,-1.3,0,0
2011_10_03_drive_0034_sync_0000003275,0,-0.35,0,0,2.54,0
2011_10_03_drive_0034_sync_0000001651,-0.11,0.21,0,0,1.91,-4.3
2011_10_03_drive_0034_sync_0000002797,0,0,-0.38,0,0,0
2011_10_03_drive_0034_sync_0000000200,-0.16,0.24,0.18,4.05,-3.66,0
2011_10_03_drive_0034_sync_0000002831,0,0.46,0,0,0,-4.59
2011_10_03_drive_0034_sync_0000001583,-0.48,0,0.31,0,-2.06,-3.24
2011_10_03_drive_0034_sync_0000004389,0,0,0.32,0,-3.83,4.64
2011_10_03_drive_0034_sync_0000000063,0,0,0.44,0,0,0
2011_10_03_drive_0034_sync_0000001862,0,0,0,2.21,0,0
2011_10_03_drive_0034_sync_0000002091,0.12,0,-0.18,-1.89,1.52,1.58
2011_10_03_drive_0034_sync_0000003321,0,0,0.11,4.47,0,-1.3
2011_10_03_drive_0034_sync_0000003279,0,0.45,-0.15,0,0,0
2011_10_03_drive_0034_sync_0000000227,-0.46,0,0,0,3.82,2.33
2011_10_03_drive_0034_sync_0000003956,-0.32,0.31,-0.48,0,-1.46,2.09
2011_10_03_drive_0034_sync_0000000279,0.28,0,0,0,0,0
2011_10_03_drive_0034_sync_0000001146,0.42,0,0,2.94,0,-3.71
2011_10_03_drive_0034_sync_0000001175,0.14,0,-0.26,1.32,0.83,-4.44
2011_10_03_drive_0034_sync_0000002159,0,0.15,-0.49,0,0,0
2011_10_03_drive_0034_sync_0000000518,0.11,0,0.45,0,0,-3.02
2011_10_03_drive_0034_sync_0000003896,0,-0.47,0,0,-0.73,1.06
2011_10_03_drive_0034_sync_0000000067,-0.45,0,0,0,3.69,0
2011_10_03_drive_0034_sync_0000003204,0,0.33,0,0,-4.14,-2.88
2011_10_03_drive_0034_sync_0000002343,0,0.22,0.43,-3.3,3.63,1.68
2011_10_03_drive_0034_sync_0000001562,0,0.17,0,0,0,0
2011_10_03_drive_0034_sync_0000001643,-0.5,0,-0.22,0,-0.92,0
2011_10_03_drive_0034_sync_0000003947,-0.18,0,0,0,0,0.68
2011_10_03_drive_0034_sync_0000002645,0,0,0,0,2.29,0
2011_10_03_drive_0034_sync_0000001735,0,0,0.28,-4.41,0,1.92
2011_10_03_drive_0034_sync_0000003548,0,0.26,-0.25,2.95,-1.27,1.24
2011_10_03_drive_0034_sync_0000004639,0,-0.45,0.28,3.82,2.51,3.49
2011_10_03_drive_0034_sync_0000003197,-0.13,0,0.45,0,0,0
2011_10_03_drive_0034_sync_0000003623,0,-0.22,0,0,0,0
2011_10_03_drive_0034_sync_0000000895,0,0.29,0,-3.99,0,1.62
2011_10_03_drive_0034_sync_0000001079,-0.34,-0.28,0,0,2.73,-0.9
2011_10_03_drive_0034_sync_0000002936,0,0.26,-0.1,3.04,0,4.47
2011_10_03_drive_0034_sync_0000003376,0.22,-0.46,-0.24,1.4,0,3.55
2011_10_03_drive_0034_sync_0000000441,0,0.32,0,0,-1.28,0
2011_10_03_drive_0034_sync_0000000661,0.13,0,-0.47,2.37,-1.15,0
2011_10_03_drive_0034_sync_0000003580,0.19,-0.2,-0.25,2.28,3.43,0
2011_10_03_drive_0034_sync_0000004330,0,-0.29,0,0,2.22,1.48
2011_10_03_drive_0034_sync_0000003225,-0.24,-0.47,0,-3.47,-0.86,2.44
2011_10_03_drive_0034_sync_0000001187,0,0,0.45,0,4.26,1.07
2011_10_03_drive_0034_sync_0000003471,0,-0.11,0.47,4.85,-2.94,-2.36
2011_10_03_drive_0034_sync_0000002033,0,0,0,0,4.62,4.95
2011_10_03_drive_0034_sync_0000001485,0,0,0,-2.24,0,0
2011_10_03_drive_0034_sync_0000003382,0.48,0,-0.46,0,0,0
2011_10_03_drive_0034_sync_0000001534,0.28,0.49,0,-1.05,1.77,0
2011_10_03_drive_0034_sync_0000001785,0,-0.49,-0.15,-4.87,-1.54,0
2011_10_03_drive_0034_sync_0000003439,0.4,-0.21,0,0.63,-4.04,-2.61
2011_10_03_drive_0034_sync_0000001656,0,0,0,0,0,2.06
2011_10_03_drive_0034_sync_0000003417,0,0.24,0,0,1.43,0
2011_10_03_drive_0034_sync_0000001017,0,0,0,0,0,-3.09
2011_10_03_drive_0034_sync_0000004564,0,0,0.38,0,0,0
2011_10_03_drive_0034_sync_0000002621,0,-0.24,0,0,0,0
2011_10_03_drive_0034_sync_0000002058,0,0,-0.43,3.73,0,0
2011_10_03_drive_0034_sync_0000001564,0.22,0.21,0,0,1.47,-3.25
2011_10_03_drive_0034_sync_0000004596,0,-0.11,0.42,0,3.92,-1.28
2011_10_03_drive_0034_sync_0000003973,0,-0.19,0,3.39,-2.64,0
2011_10_03_drive_0034_sync_0000001351,0,-0.43,0,1.54,-4.83,0
2011_10_03_drive_0034_sync_0000001842,0,0,-0.2,-1.77,0,0
2011_10_03_drive_0034_sync_0000000097,0,0.48,0,0,0,0
2011_10_03_drive_0034_sync_0000001710,0,0.34,-0.38,0,0,0
2011_10_03_drive_0034_sync_0000003105,0.4,0,0,-1.62,0,3.6
2011_10_03_drive_0034_sync_0000001593,0.12,0,0.21,0,1.92,-4.14
2011_10_03_drive_0034_sync_0000000111,0,-0.37,0,-4.42,0,-4.98
2011_10_03_drive_0034_sync_0000004660,-0.42,-0.13,0.19,0.91,0,2.5
2011_10_03_drive_0034_sync_0000003160,-0.42,-0.28,0,0,0,0
2011_10_03_drive_0034_sync_0000000741,0,0,0,1.73,0,0
2011_10_03_drive_0034_sync_0000003709,0,0,-0.28,0,0,0
2011_10_03_drive_0034_sync_0000000484,0.43,0.34,0,0,0,0
2011_10_03_drive_0034_sync_0000002930,0.23,-0.38,0.48,-4.5,4.76,0
2011_10_03_drive_0034_sync_0000000033,0,-0.14,-0.41,-3.22,0,0
2011_10_03_drive_0034_sync_0000004252,0,0,0,-3.95,0,0
2011_10_03_drive_0034_sync_0000001488,0.38,0,0.31,0,-4.79,0
2011_10_03_drive_0034_sync_0000001019,0.18,0,0.39,-4.08,-1.11,0.56
2011_10_03_drive_0034_sync_0000003454,-0.25,0,0.24,1.27,1.97,1.06
2011_10_03_drive_0034_sync_0000003212,0.46,0,0,2.16,-1.05,0
2011_10_03_drive_0034_sync_0000002268,0,0,0,0,5.0,0
2011_10_03_drive_0034_sync_0000000031,0.17,0,-0.21,4.21,-1.8,-3.93
2011_10_03_drive_0034_sync_0000001461,0.21,0,0,0,0.7,4.31
2011_10_03_drive_0034_sync_0000004518,0.18,0,0,0,0,0
2011_10_03_drive_0034_sync_0000002059,0,-0.24,0,0,4.91,3.98
2011_10_03_drive_0034_sync_0000003714,0.42,0,0,0,0,-0.58
2011_10_03_drive_0034_sync_0000000334,0,0.48,0,-2.88,-4.32,0
2011_10_03_drive_0034_sync_0000002173,0.11,0,0,0,0,0
2011_10_03_drive_0034_sync_0000002966,0.39,0,-0.17,-4.53,0,4.23
2011_10_03_drive_0034_sync_0000004454,0,-0.38,0,0,0,3.43
2011_10_03_drive_0034_sync_0000001979,0,0,0.26,-3.32,-3.11,0
2011_10_03_drive_0034_sync_0000004300,-0.17,0,0,-3.81,0,-2.18
2011_10_03_drive_0034_sync_0000003524,0,0.23,0.46,0,0,-4.63
2011_10_03_drive_0034_sync_0000002602,0.27,0.49,-0.12,0,2.31,-1.6
2011_10_03_drive_0034_sync_0000002531,-0.41,0,0,3.85,0.92,-3.72
2011_10_03_drive_0034_sync_0000003908,0.16,0.18,0,0.88,0.53,2.64
2011_10_03_drive_0034_sync_0000002302,0.11,0.18,0.39,0,0,0
2011_10_03_drive_0034_sync_0000003219,0,-0.16,0,0,0,0
2011_10_03_drive_0034_sync_0000000414,-0.4,0,-0.42,0,0,3.57
2011_10_03_drive_0034_sync_0000002423,0,-0.31,-0.33,0,0,0
2011_10_03_drive_0034_sync_0000001372,0.47,0.34,0.12,0,-1.47,1.86
2011_10_03_drive_0034_sync_0000001836,-0.24,0,0,0,4.77,-1.84
2011_10_03_drive_0034_sync_0000002144,-0.4,-0.31,0.47,4.96,0,3.46
2011_10_03_drive_0034_sync_0000000850,0,0.28,0,3.63,3.06,-3.67
2011_10_03_drive_0034_sync_0000003734,0,0,0,0,-4.8,0
2011_10_03_drive_0034_sync_0000000634,0.31,0.17,-0.23,-1.18,0,-2.5
2011_10_03_drive_0034_sync_0000000255,-0.49,0,0,0,0,1.71
2011_10_03_drive_0034_sync_0000004617,0.27,0,0,2.09,-5.0,0.61
2011_10_03_drive_0034_sync_0000004368,0,0,0,0,3.29,0
2011_10_03_drive_0034_sync_0000004314,0.27,0,0,0,0,0
2011_10_03_drive_0034_sync_0000001881,0.41,0,-0.3,-1.59,-1.33,-4.61
2011_10_03_drive_0034_sync_0000000277,0,0,0.36,-0.8,-3.11,-2.34
2011_10_03_drive_0034_sync_0000001942,-0.49,0,0,0,-3.07,0
2011_10_03_drive_0034_sync_0000004211,-0.27,0,0.5,0,0,0
2011_10_03_drive_0034_sync_0000000701,0,0.28,0,0,4.26,0
2011_10_03_drive_0034_sync_0000001873,0.38,-0.49,0.15,0,0,-1.63
2011_10_03_drive_0034_sync_0000003176,0,0.25,-0.1,-1.31,0,0
2011_10_03_drive_0034_sync_0000002611,0,-0.21,0,3.67,1.03,0
2011_10_03_drive_0034_sync_0000004132,0,0.1,0.49,-3.5,4.95,0
2011_10_03_drive_0034_sync_0000002620,0.38,0,0.39,-2.9,0.84,4.95
2011_10_03_drive_0034_sync_0000003094,0,0,-0.34,2.49,1.5,-2.57
2011_10_03_drive_0034_sync_0000002743,0.33,0.3,0.1,0,4.29,0
2011_10_03_drive_0034_sync_0000004524,0,0,-0.15,0,0,0
2011_10_03_drive_0034_sync_0000000880,0.43,0,0,0,0,0
2011_10_03_drive_0034_sync_0000000211,0,0.24,0,0,0,0
2011_10_03_drive_0034_sync_0000002198,0,0,0,0,0,-0.94
2011_10_03_drive_0034_sync_0000004452,0.12,0,0,0,1.99,-3.87
2011_10_03_drive_0034_sync_0000003405,0.45,0,0,0,0,0
2011_10_03_drive_0034_sync_0000003603,0,0,0.4,-3.05,-1.48,0
2011_10_03_drive_0034_sync_0000000349,0.22,0,0.46,3.22,0,-2.2
2011_10_03_drive_0034_sync_0000002550,0,0,0.34,3.37,-0.56,-2.84
2011_10_03_drive_0034_sync_0000003327,0,0.38,0,0,-4.12,0
2011_10_03_drive_0034_sync_0000000553,0.24,0,0.45,-1.12,-3.48,2.72
2011_10_03_drive_0034_sync_0000001075,0,0,0,-0.54,0,0
2011_10_03_drive_0034_sync_0000000915,-0.35,-0.38,0.14,2.28,0,-1.32
2011_10_03_drive_0034_sync_0000003945,0,0,0,-0.85,-4.02,3.29
2011_10_03_drive_0034_sync_0000000635,0.35,-0.2,-0.31,0,0,0
2011_10_03_drive_0034_sync_0000000933,0,0,0,3.86,2.58,-1.89
2011_10_03_drive_0034_sync_0000000328,-0.21,-0.29,0,1.81,-1.78,-3.14
2011_10_03_drive_0034_sync_0000004645,0,0,0,4.24,0,-1.21
2011_10_03_drive_0034_sync_0000002067,0,0,0,0,0,3.32
2011_10_03_drive_0034_sync_0000000942,0,-0.48,-0.15,2.07,-3.59,-3.95
2011_10_03_drive_0034_sync_0000001706,-0.15,0,0.27,-3.82,2.58,5.0
2011_10_03_drive_0034_sync_0000003944,0,-0.35,-0.4,2.81,0,0
2011_10_03_drive_0034_sync_0000002492,0,0,0.14,0,0,0
2011_10_03_drive_0034_sync_0000001158,-0.29,0.41,0,2.68,0,4.0
2011_10_03_drive_0034_sync_0000000923,-0.26,0,0,4.21,-2.96,3.94
2011_10_03_drive_0034_sync_0000001592,0,0,0.26,0,0,0
2011_10_03_drive_0034_sync_0000002781,0.42,0,0,0,-1.67,1.09
2011_10_03_drive_0034_sync_0000003578,-0.34,-0.44,-0.47,-1.64,0,0
2011_10_03_drive_0034_sync_0000002630,0,-0.12,0,0,4.52,0
2011_10_03_drive_0034_sync_0000001162,0.42,0,0,4.35,-0.5,0
2011_10_03_drive_0034_sync_0000000496,0.29,-0.29,0,0,-2.18,0
2011_10_03_drive_0034_sync_0000000064,0,-0.3,0.39,-3.65,0,-2.89
2011_10_03_drive_0034_sync_0000001249,0.31,0,0,0,1.69,0.9
2011_10_03_drive_0034_sync_0000000825,-0.45,0.11,0,-4.79,-3.67,0
2011_10_03_drive_0034_sync_0000004150,0.18,0,0.2,-2.57,0,0
2011_10_03_drive_0034_sync_0000000550,0,-0.47,0.42,0,-1.27,-1.91
2011_10_03_drive_0034_sync_0000002126,0,0,0,1.67,-3.38,1.06
2011_10_03_drive_0034_sync_0000001161,0,-0.22,0,0,-4.51,2.01
2011_10_03_drive_0034_sync_0000002312,-0.19,-0.33,-0.42,0,-4.97,4.88
2011_10_03_drive_0034_sync_0000001622,0,0,0,0,0,-3.61
2011_10_03_drive_0034_sync_0000004074,0,0,0,0,3.19,0
2011_10_03_drive_0034_sync_0000003195,0,0.34,0,4.25,4.72,-4.71
2011_10_03_drive_0034_sync_0000002834,0,0.29,-0.12,1.6,-1.57,-2.56
2011_10_03_drive_0034_sync_0000001543,0,0,0,-3.38,0,0
2011_10_03_drive_0034_sync_0000003456,-0.43,-0.38,-0.18,0,-3.16,4.2
2011_10_03_drive_0034_sync_0000000799,-0.24,0,0,4.72,-2.31,0
2011_10_03_drive_0034_sync_0000002972,-0.44,0.26,-0.17,4.25,-3.34,0
2011_10_03_drive_0034_sync_0000002232,-0.42,0,0.36,0,4.99,0
2011_10_03_drive_0034_sync_0000000003,0.29,0,0,0,0,4.81
2011_10_03_drive_0034_sync_0000000493,-0.11,0,0.43,-1.16,-4.04,0
2011_10_03_drive_0034_sync_0000000899,0.18,0.18,-0.23,0,2.35,-1.52
2011_10_03_drive_0034_sync_0000002182,0,-0.22,0,1.52,2.79,0
2011_10_03_drive_0034_sync_0000003773,-0.19,-0.15,0,1.53,2.64,1.11
2011_10_03_drive_0034_sync_0000002606,0,-0.48,0,0,0,1.21
2011_10_03_drive_0034_sync_0000003300,0.34,-0.32,0,4.89,-1.09,0
2011_10_03_drive_0034_sync_0000004448,0,0,0,0,4.09,0
2011_10_03_drive_0034_sync_0000003194,0,-0.3,0,-3.04,1.97,0
2011_10_03_drive_0034_sync_0000003097,0,0,0,0,-1.86,0
2011_10_03_drive_0034_sync_0000001955,0.14,0.41,-0.43,0,1.26,-1.52
2011_10_03_drive_0034_sync_0000000610,-0.3,-0.22,-0.3,4.75,4.61,0
2011_10_03_drive_0034_sync_0000002065,-0.49,0,-0.13,4.76,-2.14,1.88
2011_10_03_drive_0034_sync_0000001367,0.17,0,0,-0.58,0,2.04
2011_10_03_drive_0034_sync_0000003625,0,0,0,0,-3.87,0
2011_10_03_drive_0034_sync_0000002556,0,-0.11,0.33,0,2.37,-1.65
2011_10_03_drive_0034_sync_0000000857,-0.43,0,0,-3.28,0,-4.18
2011_10_03_drive_0034_sync_0000003701,0.29,0.19,0,0,0,1.41
2011_10_03_drive_0034_sync_0000003027,-0.31,0.13,0.14,1.87,0,0
2011_10_03_drive_0034_sync_0000004055,0,0,-0.23,0,0,0
2011_10_03_drive_0034_sync_0000002769,0.45,-0.36,0,1.96,-3.72,0
2011_10_03_drive_0034_sync_0000004302,0,0,0,0,0,4.86
2011_10_03_drive_0034_sync_0000003649,0.48,0.38,-0.18,0,4.44,2.0
2011_10_03_drive_0034_sync_0000001568,0,0,-0.26,3.68,0,4.47
2011_10_03_drive_0034_sync_0000000205,-0.48,-0.17,-0.44,-4.8,0,2.92
2011_10_03_drive_0034_sync_0000002666,-0.47,-0.32,-0.11,1.7,-4.23,0
2011_10_03_drive_0034_sync_0000000185,0,-0.32,0.1,0,0,0
2011_10_03_drive_0034_sync_0000002300,0,-0.15,0,0,0,0
2011_10_03_drive_0034_sync_0000002555,-0.38,-0.44,0,-1.39,3.37,0
2011_10_03_drive_0034_sync_0000004482,0,0.23,-0.14,0,3.28,1.99
2011_10_03_drive_0034_sync_0000003229,0.28,0.39,-0.21,-0.88,0,1.69
2011_10_03_drive_0034_sync_0000003201,0,0.1,0,0,-4.53,0
2011_10_03_drive_0034_sync_0000002847,0,0,-0.39,0,0,2.77
2011_10_03_drive_0034_sync_0000003063,0.34,-0.1,0.23,0,-2.16,-0.96
2011_10_03_drive_0034_sync_0000000556,-0.32,0,-0.25,0.62,-4.82,2.5
2011_10_03_drive_0034_sync_0000002501,0,-0.38,0,0,0,0
2011_10_03_drive_0034_sync_0000001486,-0.15,0,0,0,0,0
2011_10_03_drive_0034_sync_0000000665,0.34,0.11,0.16,0,-3.31,-2.03
2011_10_03_drive_0034_sync_0000002390,0,0,0,0,0,-1.06
2011_10_03_drive_0034_sync_0000000812,0,-0.41,0.45,4.11,-3.9,2.58
2011_10_03_drive_0034_sync_0000004240,0,0,0,0,0.91,0
2011_10_03_drive_0034_sync_0000001904,0,0,-0.2,0,0,0
2011_10_03_drive_0034_sync_0000004068,0.17,0,0,4.0,2.26,-1.01
2011_10_03_drive_0034_sync_0000003064,-0.28,0,0,0,0,0
2011_10_03_drive_0034_sync_0000002735,0.38,0.48,0,0,4.03,1.56
2011_10_03_drive_0034_sync_0000004576,-0.15,0,-0.49,-2.98,-2.24,-3.54
2011_10_03_drive_0034_sync_0000004404,0.24,0,0.33,2.09,0,0
2011_10_03_drive_0034_sync_0000003558,0,0,-0.45,-2.1,0,0
2011_10_03_drive_0034_sync_0000003464,0,0,-0.31,0,0,0
2011_10_03_drive_0034_sync_0000004538,-0.13,0,0,0,0,3.89
2011_10_03_drive_0034_sync_0000000962,-0.43,-0.26,-0.19,-1.62,0,1.76
2011_10_03_drive_0034_sync_0000003854,-0.36,0,0,-0.56,0,0
2011_10_03_drive_0034_sync_0000002111,-0.26,0.36,-0.11,0,2.9,0
2011_10_03_drive_0034_sync_0000002000,0.38,-0.11,-0.23,0,2.91,3.22
2011_10_03_drive_0034_sync_0000002757,0,-0.39,0.31,0,0,0
2011_10_03_drive_0034_sync_0000001853,-0.23,-0.24,0,1.82,0,-0.79
2011_10_03_drive_0034_sync_0000003881,0.36,0.19,0,0,0,0
2011_10_03_drive_0034_sync_0000002691,-0.27,0.36,0.31,4.44,3.62,0
2011_10_03_drive_0034_sync_0000002593,-0.48,0,0,0,0,-4.21
2011_10_03_drive_0034_sync_0000002044,-0.36,-0.14,0.45,-4.03,0,0
2011_10_03_drive_0034_sync_0000002614,0,0.11,-0.5,4.71,1.11,-0.92
2011_10_03_drive_0034_sync_0000002005,0,0,0.21,0,-1.31,0
2011_10_03_drive_0034_sync_0000001823,0,0,0.34,-2.26,0,-3.25
2011_10_03_drive_0034_sync_0000001578,-0.42,-0.18,0,-1.76,-2.95,0
2011_10_03_drive_0034_sync_0000000217,0,0.39,-0.42,-4.47,-1.63,4.9
2011_10_03_drive_0034_sync_0000000599,0,0,-0.43,0.64,0,4.1
